image_path,category,prompt_strategy,model,iou,dice,f1,boundary_prec,boundary_recall,boundary_f1,s_alpha,e_phi,f_beta_w,mae,fg_pixel_count,fg_pixel_ratio,image_brightness,gt_aspect_ratio
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01023.jpg,Unknown,Center-of-Mass (Single),llpm,0.1711192898895865,0.2922320405220542,0.2922320405220542,0.2211690363349131,0.13370786516853933,0.16666083120338926,0.3791360972926552,0.4669244112499337,0.3956667729359338,0.3803874813710879,22959,0.45621460506706407,67.97861897665176,1.4683544303797469
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01025.jpg,Unknown,Center-of-Mass (Single),llpm,0.8522032468901539,0.9202048947068867,0.9202048947068868,0.8888888888888888,0.9523809523809523,0.9195402298850575,0.9397855090055439,0.9883674964320267,0.9441406454374094,0.013936935862260925,4440,0.08827388762972682,141.21213567139847,2.8679245283018866
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01027.jpg,Unknown,Center-of-Mass (Single),llpm,0.3625712868832135,0.5321868886765844,0.5321868886765843,0.7738927738927739,0.3006993006993007,0.4331113571894483,0.5707192888458337,0.7183955137439206,0.6090784158402038,0.20389023277947416,15473,0.3067970020224452,124.65079113296585,1.1096774193548387
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01030.jpg,Unknown,Center-of-Mass (Single),llpm,0.46316751100406944,0.6331025087978204,0.6331025087978204,0.3381742738589212,0.4126637554585153,0.37172402142960564,0.5677787936924807,0.7419801790275375,0.7783700002031703,0.25651811579824596,22764,0.4516845906583595,188.299892852891,1.2598870056497176
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01032.jpg,Unknown,Center-of-Mass (Single),llpm,0.3324357912178956,0.4989895849525882,0.4989895849525882,0.390625,0.5154394299287411,0.4444353418260763,0.4687887205114716,0.617362923169957,0.48358373731763005,0.3842622950819672,28610,0.5685047193243915,69.79642324888226,1.4725274725274726
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01034.jpg,Unknown,Center-of-Mass (Single),llpm,0.4902654867256637,0.6579572446555819,0.657957244655582,0.8545454545454545,0.7716535433070866,0.8109868826481205,0.7509922765511425,0.9941597316766273,0.6593469845497463,0.006415396952686447,434,0.009667646796756661,119.77463690635302,1.3823529411764706
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01041.jpg,Unknown,Center-of-Mass (Single),llpm,0.04588284144627571,0.08773992578906381,0.08773992578906381,0.13432835820895522,0.03210649960845732,0.05182584269662921,0.4416554328131017,0.33289171485931546,0.13742390807080443,0.12446458333333334,62612,0.13044166666666668,82.6148,3.3680981595092025
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01044.jpg,Unknown,Center-of-Mass (Single),llpm,0.7535941320293399,0.859485234656033,0.8594852346560331,0.8157012924844423,0.9574607329842932,0.8809143735095856,0.8814454359509393,0.9810925158049292,0.927177019807609,0.01529054771658322,19447,0.059010772265210135,161.8746654528903,1.418103448275862
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01046.jpg,Unknown,Center-of-Mass (Single),llpm,0.7261006643396014,0.8413190254085261,0.841319025408526,0.4642635177128651,0.6237533998186764,0.5323188323986384,0.8310622473818521,0.9569227879773884,0.9190432867860149,0.04689608636977058,32385,0.15608733371891267,105.71167823404666,1.5098039215686274
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01048.jpg,Unknown,Center-of-Mass (Single),llpm,0.7180607792462477,0.8358968296351859,0.8358968296351859,0.20577909802862543,0.36905333974050936,0.2642281763742582,0.8464846726716071,0.9344796402626802,0.9142415780457813,0.06514555188016649,135459,0.21921627902460497,129.3316653827979,1.0063424947145878
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01050.jpg,Unknown,Center-of-Mass (Single),llpm,0.868582680857049,0.9296700539455526,0.9296700539455527,0.6792168674698795,0.8874868559411146,0.7695086610257379,0.9386318646019982,0.9687103465725662,0.9766503156830123,0.03355118261036101,20833,0.2493656037537106,155.75919276070096,2.4586466165413534
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01052.jpg,Unknown,Center-of-Mass (Single),llpm,0.5026871587619252,0.6690509808789379,0.669050980878938,0.16606438896189224,0.4720581553839164,0.24569590848313977,0.6483492806962375,0.7613284633244644,0.6033086810007285,0.21418434018851756,255921,0.42831679787917737,161.65872697086547,1.182370820668693
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01053.jpg,Unknown,Center-of-Mass (Single),llpm,0.7684170202734559,0.869045040241281,0.869045040241281,0.4221411192214112,0.47058823529411764,0.44505010020040076,0.895076505612473,0.9824450372757535,0.9553659937020306,0.016538299663299665,32030,0.06740319865319866,119.89933712121213,1.2925531914893618
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01056.jpg,Unknown,Center-of-Mass (Single),llpm,0.4892241379310345,0.6570188133140377,0.6570188133140377,0.6257928118393234,0.40764331210191085,0.49369331804440747,0.7466813584766389,0.8946415533742959,0.792856900049836,0.01767456428843099,9067,0.03380912962092907,118.69263410668874,2.728395061728395
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01058.jpg,Unknown,Center-of-Mass (Single),llpm,0.7319587628865979,0.8452380952380952,0.8452380952380953,0.6081081081081081,0.8547717842323651,0.7106443328605927,0.8821118263022205,0.9656650920540331,0.9103364744048359,0.018055555555555554,3371,0.06688492063492063,91.52029761904762,1.1194029850746268
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01064.jpg,Unknown,Center-of-Mass (Single),llpm,0.3848060290324212,0.5557544103144746,0.5557544103144746,0.23333333333333334,0.3645680819912152,0.2845482001469268,0.3511980748754735,0.7020863117357882,0.6085940716828045,0.48198930057459877,39162,0.775946106597979,79.8583118684367,1.2311557788944723
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01066.jpg,Unknown,Center-of-Mass (Single),llpm,0.31383962572081386,0.47774419278704816,0.4777441927870481,0.45294117647058824,0.4007884362680683,0.4252718498465327,0.527000585561746,0.6339612063580213,0.4606255141508105,0.2502579365079365,18307,0.363234126984127,84.26986111111111,2.95
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01067.jpg,Unknown,Center-of-Mass (Single),llpm,0.4616235142356952,0.6316585765618105,0.6316585765618105,0.34392265193370164,0.5815602836879432,0.4322321834943954,0.5782721704964175,0.8567660387407936,0.4723894815283713,0.11591873983255961,6036,0.11974764908939411,87.21235567194381,1.1140350877192982
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01068.jpg,Unknown,Center-of-Mass (Single),llpm,0.5917503966155473,0.7435215946843854,0.7435215946843853,0.7716643741403026,0.772189349112426,0.7719267723696176,0.6973171079536614,0.9320476506754231,0.7911988268817467,0.045915939730372723,5353,0.10612609040444092,114.36671292624901,1.2307692307692308
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01070.jpg,Unknown,Center-of-Mass (Single),llpm,0.7869671629614522,0.8807852536666096,0.8807852536666096,0.6430020283975659,0.7415458937198067,0.6887670786902533,0.9006569076466362,0.9579144475962059,0.9452292435405052,0.041435258648048236,9520,0.18882894319263727,121.76430101555061,2.3466666666666667
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01072.jpg,Unknown,Center-of-Mass (Single),llpm,0.6846577498033045,0.8128152437885298,0.8128152437885298,0.43137254901960786,0.5652173913043478,0.4893071000855432,0.8118157031512814,0.9290045368941919,0.8887877142464738,0.07930352196280174,10353,0.20484764542936287,102.69261970716265,1.8172043010752688
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01074.jpg,Unknown,Center-of-Mass (Single),llpm,0.543848167539267,0.7045358202628232,0.7045358202628232,0.45582047685834504,0.6165703275529865,0.5241473156349616,0.7023378670901423,0.9407113225885786,0.7373473236946653,0.0691468253968254,6069,0.12041666666666667,120.41507936507936,2.72
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01075.jpg,Unknown,Center-of-Mass (Single),llpm,0.7525466893039049,0.8588035844030032,0.8588035844030032,0.35626767200754006,0.8463541666666666,0.5014521089765438,0.8864810914101751,0.9350909963071189,0.9215782942007641,0.05806310254163015,11729,0.23362680264520755,134.99119592064378,1.4722222222222223
data/camo/CAMO-V.1.0-CVIU2019/Images/Test/camourflage_01078.jpg,Unknown,Center-of-Mass (Single),llpm,0.43784206411258797,0.609026644915715,0.6090266449157151,0.38455772113943026,0.5246913580246914,0.44382582851559316,0.6098324432587108,0.7221685435274723,0.7258792113709827,0.22859413810233484,20380,0.40496770988574265,166.65859910581221,1.4970760233918128
